t_s,active_faults,dropout_agent_id,sensor_bad_agent_id,comm_scale
4.104166666666667,,,,1.0
4.125,,,,1.0
4.145833333333333,,,,1.0
4.166666666666667,,,,1.0
4.1875,,,,1.0
4.208333333333333,,,,1.0
4.229166666666667,,,,1.0
4.25,,,,1.0
4.270833333333333,,,,1.0
4.291666666666667,,,,1.0
4.3125,,,,1.0
4.333333333333333,,,,1.0
4.354166666666667,,,,1.0
4.375,,,,1.0
4.395833333333333,,,,1.0
4.416666666666667,,,,1.0
4.4375,,,,1.0
4.458333333333333,,,,1.0
4.479166666666667,,,,1.0
4.5,,,,1.0
4.520833333333333,,,,1.0
4.541666666666667,,,,1.0
4.5625,,,,1.0
4.583333333333333,,,,1.0
4.604166666666667,,,,1.0
4.625,,,,1.0
4.645833333333333,,,,1.0
4.666666666666667,,,,1.0
4.6875,,,,1.0
4.708333333333333,,,,1.0
4.729166666666667,,,,1.0
4.75,,,,1.0
4.770833333333333,,,,1.0
4.791666666666667,,,,1.0
4.8125,,,,1.0
4.833333333333333,,,,1.0
4.854166666666667,,,,1.0
4.875,,,,1.0
4.895833333333333,,,,1.0
4.916666666666667,,,,1.0
4.9375,,,,1.0
4.958333333333333,,,,1.0
4.979166666666667,,,,1.0
5.0,,,,1.0
5.020833333333333,,,,1.0
5.041666666666667,,,,1.0
5.0625,,,,1.0
5.083333333333333,,,,1.0
5.104166666666667,,,,1.0
5.125,,,,1.0
5.145833333333333,,,,1.0
5.166666666666667,,,,1.0
5.1875,,,,1.0
5.208333333333333,,,,1.0
5.229166666666667,,,,1.0
5.25,,,,1.0
5.270833333333333,,,,1.0
5.291666666666667,,,,1.0
5.3125,,,,1.0
5.333333333333333,,,,1.0
5.354166666666667,,,,1.0
5.375,,,,1.0
5.395833333333333,,,,1.0
5.416666666666667,,,,1.0
5.4375,,,,1.0
5.458333333333333,,,,1.0
5.479166666666667,,,,1.0
5.5,,,,1.0
5.520833333333333,,,,1.0
5.541666666666667,,,,1.0
5.5625,,,,1.0
5.583333333333333,,,,1.0
5.604166666666667,,,,1.0
5.625,,,,1.0
5.645833333333333,,,,1.0
5.666666666666667,,,,1.0
5.6875,,,,1.0
5.708333333333333,,,,1.0
5.729166666666667,,,,1.0
5.75,,,,1.0
5.770833333333333,,,,1.0
5.791666666666667,,,,1.0
5.8125,,,,1.0
5.833333333333333,,,,1.0
5.854166666666667,,,,1.0
5.875,,,,1.0
5.895833333333333,,,,1.0
5.916666666666667,,,,1.0
5.9375,,,,1.0
5.958333333333333,,,,1.0
5.979166666666667,,,,1.0
6.0,,,,1.0
6.020833333333333,,,,1.0
6.041666666666667,,,,1.0
6.0625,,,,1.0
6.083333333333333,,,,1.0
6.104166666666667,,,,1.0
6.125,,,,1.0
6.145833333333333,,,,1.0
6.166666666666667,,,,1.0
6.1875,,,,1.0
6.208333333333333,,,,1.0
6.229166666666667,,,,1.0
6.25,,,,1.0
6.270833333333333,,,,1.0
6.291666666666667,,,,1.0
6.3125,,,,1.0
6.333333333333333,,,,1.0
6.354166666666667,,,,1.0
6.375,,,,1.0
6.395833333333333,,,,1.0
6.416666666666667,,,,1.0
6.4375,,,,1.0
6.458333333333333,,,,1.0
6.479166666666667,,,,1.0
6.5,,,,1.0
6.520833333333333,,,,1.0
6.541666666666667,,,,1.0
6.5625,,,,1.0
6.583333333333333,,,,1.0
6.604166666666667,,,,1.0
6.625,,,,1.0
6.645833333333333,,,,1.0
6.666666666666667,,,,1.0
6.6875,,,,1.0
6.708333333333333,,,,1.0
6.729166666666667,,,,1.0
6.75,,,,1.0
6.770833333333333,,,,1.0
6.791666666666667,,,,1.0
6.8125,,,,1.0
6.833333333333333,,,,1.0
6.854166666666667,,,,1.0
6.875,,,,1.0
6.895833333333333,,,,1.0
6.916666666666667,,,,1.0
6.9375,,,,1.0
6.958333333333333,,,,1.0
6.979166666666667,,,,1.0
7.0,,,,1.0
7.020833333333333,,,,1.0
7.041666666666667,,,,1.0
7.0625,,,,1.0
7.083333333333333,,,,1.0
7.104166666666667,,,,1.0
7.125,,,,1.0
7.145833333333333,,,,1.0
7.166666666666667,,,,1.0
7.1875,,,,1.0
7.208333333333333,,,,1.0
7.229166666666667,,,,1.0
7.25,,,,1.0
7.270833333333333,,,,1.0
7.291666666666667,,,,1.0
7.3125,,,,1.0
7.333333333333333,,,,1.0
7.354166666666667,,,,1.0
7.375,,,,1.0
7.395833333333333,,,,1.0
7.416666666666667,,,,1.0
7.4375,,,,1.0
7.458333333333333,,,,1.0
7.479166666666667,,,,1.0
7.5,,,,1.0
7.520833333333333,,,,1.0
7.541666666666667,,,,1.0
7.5625,,,,1.0
7.583333333333333,,,,1.0
7.604166666666667,,,,1.0
7.625,,,,1.0
7.645833333333333,,,,1.0
7.666666666666667,,,,1.0
7.6875,,,,1.0
7.708333333333333,,,,1.0
7.729166666666667,,,,1.0
7.75,,,,1.0
7.770833333333333,,,,1.0
7.791666666666667,,,,1.0
7.8125,,,,1.0
7.833333333333333,,,,1.0
7.854166666666667,,,,1.0
7.875,,,,1.0
7.895833333333333,,,,1.0
7.916666666666667,,,,1.0
7.9375,,,,1.0
7.958333333333333,,,,1.0
7.979166666666667,,,,1.0
8.0,,,,1.0
8.020833333333334,,,,1.0
8.041666666666666,,,,1.0
8.0625,,,,1.0
8.083333333333334,,,,1.0
8.104166666666666,,,,1.0
8.125,,,,1.0
8.145833333333334,,,,1.0
8.166666666666666,,,,1.0
8.1875,,,,1.0
8.208333333333334,,,,1.0
8.229166666666666,,,,1.0
8.25,,,,1.0
8.270833333333334,,,,1.0
8.291666666666666,,,,1.0
8.3125,,,,1.0
8.333333333333334,,,,1.0
8.354166666666666,,,,1.0
8.375,,,,1.0
8.395833333333334,,,,1.0
8.416666666666666,,,,1.0
8.4375,,,,1.0
8.458333333333334,,,,1.0
8.479166666666666,,,,1.0
8.5,,,,1.0
8.520833333333334,,,,1.0
8.541666666666666,,,,1.0
8.5625,,,,1.0
8.583333333333334,,,,1.0
8.604166666666666,,,,1.0
8.625,,,,1.0
8.645833333333334,,,,1.0
8.666666666666666,,,,1.0
8.6875,,,,1.0
8.708333333333334,,,,1.0
8.729166666666666,,,,1.0
8.75,,,,1.0
8.770833333333334,,,,1.0
8.791666666666666,,,,1.0
8.8125,,,,1.0
8.833333333333334,,,,1.0
8.854166666666666,,,,1.0
8.875,,,,1.0
8.895833333333334,,,,1.0
8.916666666666666,,,,1.0
8.9375,,,,1.0
8.958333333333334,,,,1.0
8.979166666666666,,,,1.0
9.0,,,,1.0
9.020833333333334,,,,1.0
9.041666666666666,,,,1.0
9.0625,,,,1.0
9.083333333333334,,,,1.0
9.104166666666666,,,,1.0
9.125,,,,1.0
9.145833333333334,,,,1.0
9.166666666666666,,,,1.0
9.1875,,,,1.0
9.208333333333334,,,,1.0
9.229166666666666,,,,1.0
9.25,,,,1.0
9.270833333333334,,,,1.0
9.291666666666666,,,,1.0
9.3125,,,,1.0
9.333333333333334,,,,1.0
9.354166666666666,,,,1.0
9.375,,,,1.0
9.395833333333334,,,,1.0
9.416666666666666,,,,1.0
9.4375,,,,1.0
9.458333333333334,,,,1.0
9.479166666666666,,,,1.0
9.5,,,,1.0
9.520833333333334,,,,1.0
9.541666666666666,,,,1.0
9.5625,,,,1.0
9.583333333333334,,,,1.0
9.604166666666666,,,,1.0
9.625,,,,1.0
9.645833333333334,,,,1.0
9.666666666666666,,,,1.0
9.6875,,,,1.0
9.708333333333334,,,,1.0
9.729166666666666,,,,1.0
9.75,,,,1.0
9.770833333333334,,,,1.0
9.791666666666666,,,,1.0
9.8125,,,,1.0
9.833333333333334,,,,1.0
9.854166666666666,,,,1.0
9.875,,,,1.0
9.895833333333334,,,,1.0
9.916666666666666,,,,1.0
9.9375,,,,1.0
9.958333333333334,,,,1.0
9.979166666666666,,,,1.0
10.0,,,,1.0
10.020833333333334,,,,1.0
10.041666666666666,,,,1.0
10.0625,,,,1.0
10.083333333333334,,,,1.0
10.104166666666666,,,,1.0
10.125,,,,1.0
10.145833333333334,,,,1.0
10.166666666666666,,,,1.0
10.1875,,,,1.0
10.208333333333334,,,,1.0
10.229166666666666,,,,1.0
10.25,,,,1.0
10.270833333333334,,,,1.0
10.291666666666666,,,,1.0
10.3125,,,,1.0
10.333333333333334,,,,1.0
10.354166666666666,,,,1.0
10.375,,,,1.0
10.395833333333334,,,,1.0
10.416666666666666,,,,1.0
10.4375,,,,1.0
10.458333333333334,,,,1.0
10.479166666666666,,,,1.0
10.5,,,,1.0
10.520833333333334,,,,1.0
10.541666666666666,,,,1.0
10.5625,,,,1.0
10.583333333333334,,,,1.0
10.604166666666666,,,,1.0
10.625,,,,1.0
10.645833333333334,,,,1.0
10.666666666666666,,,,1.0
10.6875,,,,1.0
10.708333333333334,,,,1.0
10.729166666666666,,,,1.0
10.75,,,,1.0
10.770833333333334,,,,1.0
10.791666666666666,,,,1.0
10.8125,,,,1.0
10.833333333333334,,,,1.0
10.854166666666666,,,,1.0
10.875,,,,1.0
10.895833333333334,,,,1.0
10.916666666666666,,,,1.0
10.9375,,,,1.0
10.958333333333334,,,,1.0
10.979166666666666,,,,1.0
11.0,,,,1.0
11.020833333333334,,,,1.0
11.041666666666666,,,,1.0
11.0625,,,,1.0
11.083333333333334,,,,1.0
11.104166666666666,,,,1.0
11.125,,,,1.0
11.145833333333334,,,,1.0
11.166666666666666,,,,1.0
11.1875,,,,1.0
11.208333333333334,,,,1.0
11.229166666666666,,,,1.0
11.25,,,,1.0
11.270833333333334,,,,1.0
11.291666666666666,,,,1.0
11.3125,,,,1.0
11.333333333333334,,,,1.0
11.354166666666666,,,,1.0
11.375,,,,1.0
11.395833333333334,,,,1.0
11.416666666666666,,,,1.0
11.4375,,,,1.0
11.458333333333334,,,,1.0
11.479166666666666,,,,1.0
11.5,,,,1.0
11.520833333333334,,,,1.0
11.541666666666666,,,,1.0
11.5625,,,,1.0
11.583333333333334,,,,1.0
11.604166666666666,,,,1.0
11.625,,,,1.0
11.645833333333334,,,,1.0
11.666666666666666,,,,1.0
11.6875,,,,1.0
11.708333333333334,,,,1.0
11.729166666666666,,,,1.0
11.75,,,,1.0
11.770833333333334,,,,1.0
11.791666666666666,,,,1.0
11.8125,,,,1.0
11.833333333333334,,,,1.0
11.854166666666666,,,,1.0
11.875,,,,1.0
11.895833333333334,,,,1.0
11.916666666666666,,,,1.0
11.9375,,,,1.0
11.958333333333334,,,,1.0
11.979166666666666,,,,1.0
12.0,,,,1.0
12.020833333333334,,,,1.0
12.041666666666666,,,,1.0
12.0625,,,,1.0
12.083333333333334,,,,1.0
12.104166666666666,,,,1.0
12.125,,,,1.0
12.145833333333334,,,,1.0
12.166666666666666,,,,1.0
12.1875,,,,1.0
12.208333333333334,,,,1.0
12.229166666666666,,,,1.0
12.25,,,,1.0
12.270833333333334,,,,1.0
12.291666666666666,,,,1.0
12.3125,,,,1.0
12.333333333333334,,,,1.0
12.354166666666666,,,,1.0
12.375,,,,1.0
12.395833333333334,,,,1.0
12.416666666666666,,,,1.0
12.4375,,,,1.0
12.458333333333334,,,,1.0
12.479166666666666,,,,1.0
12.5,,,,1.0
12.520833333333334,,,,1.0
12.541666666666666,,,,1.0
12.5625,,,,1.0
12.583333333333334,,,,1.0
12.604166666666666,,,,1.0
12.625,,,,1.0
12.645833333333334,,,,1.0
12.666666666666666,,,,1.0
12.6875,,,,1.0
12.708333333333334,,,,1.0
12.729166666666666,,,,1.0
12.75,,,,1.0
12.770833333333334,,,,1.0
12.791666666666666,,,,1.0
12.8125,,,,1.0
12.833333333333334,,,,1.0
12.854166666666666,,,,1.0
12.875,,,,1.0
12.895833333333334,,,,1.0
12.916666666666666,,,,1.0
12.9375,,,,1.0
12.958333333333334,,,,1.0
12.979166666666666,,,,1.0
13.0,,,,1.0
13.020833333333334,,,,1.0
13.041666666666666,,,,1.0
13.0625,,,,1.0
13.083333333333334,,,,1.0
13.104166666666666,,,,1.0
13.125,,,,1.0
13.145833333333334,,,,1.0
13.166666666666666,,,,1.0
13.1875,,,,1.0
13.208333333333334,,,,1.0
13.229166666666666,,,,1.0
13.25,,,,1.0
13.270833333333334,,,,1.0
13.291666666666666,,,,1.0
13.3125,,,,1.0
13.333333333333334,,,,1.0
13.354166666666666,,,,1.0
13.375,,,,1.0
13.395833333333334,,,,1.0
13.416666666666666,,,,1.0
13.4375,,,,1.0
13.458333333333334,,,,1.0
13.479166666666666,,,,1.0
13.5,,,,1.0
13.520833333333334,,,,1.0
13.541666666666666,,,,1.0
13.5625,,,,1.0
13.583333333333334,,,,1.0
13.604166666666666,,,,1.0
13.625,,,,1.0
13.645833333333334,,,,1.0
13.666666666666666,,,,1.0
13.6875,,,,1.0
13.708333333333334,,,,1.0
13.729166666666666,,,,1.0
13.75,,,,1.0
13.770833333333334,,,,1.0
13.791666666666666,,,,1.0
13.8125,,,,1.0
13.833333333333334,,,,1.0
13.854166666666666,,,,1.0
13.875,,,,1.0
13.895833333333334,,,,1.0
13.916666666666666,,,,1.0
13.9375,,,,1.0
13.958333333333334,,,,1.0
13.979166666666666,,,,1.0
14.0,,,,1.0
14.020833333333334,,,,1.0
14.041666666666666,,,,1.0
14.0625,,,,1.0
14.083333333333334,,,,1.0
14.104166666666666,,,,1.0
14.125,,,,1.0
14.145833333333334,,,,1.0
14.166666666666666,,,,1.0
14.1875,,,,1.0
14.208333333333334,,,,1.0
14.229166666666666,,,,1.0
14.25,,,,1.0
14.270833333333334,,,,1.0
14.291666666666666,,,,1.0
14.3125,,,,1.0
14.333333333333334,,,,1.0
14.354166666666666,,,,1.0
14.375,,,,1.0
14.395833333333334,,,,1.0
14.416666666666666,,,,1.0
14.4375,,,,1.0
14.458333333333334,,,,1.0
14.479166666666666,,,,1.0
14.5,,,,1.0
14.520833333333334,,,,1.0
14.541666666666666,,,,1.0
14.5625,,,,1.0
14.583333333333334,,,,1.0
14.604166666666666,,,,1.0
14.625,,,,1.0
14.645833333333334,,,,1.0
14.666666666666666,,,,1.0
14.6875,,,,1.0
14.708333333333334,,,,1.0
14.729166666666666,,,,1.0
14.75,,,,1.0
14.770833333333334,,,,1.0
14.791666666666666,,,,1.0
14.8125,,,,1.0
14.833333333333334,,,,1.0
14.854166666666666,,,,1.0
14.875,,,,1.0
14.895833333333334,,,,1.0
14.916666666666666,,,,1.0
14.9375,,,,1.0
14.958333333333334,,,,1.0
14.979166666666666,,,,1.0
15.0,,,,1.0
15.020833333333334,,,,1.0
15.041666666666666,,,,1.0
15.0625,,,,1.0
15.083333333333334,,,,1.0
15.104166666666666,,,,1.0
15.125,,,,1.0
15.145833333333334,,,,1.0
15.166666666666666,,,,1.0
15.1875,,,,1.0
15.208333333333334,,,,1.0
15.229166666666666,,,,1.0
15.25,,,,1.0
15.270833333333334,,,,1.0
15.291666666666666,,,,1.0
15.3125,,,,1.0
15.333333333333334,,,,1.0
15.354166666666666,,,,1.0
15.375,,,,1.0
15.395833333333334,,,,1.0
15.416666666666666,,,,1.0
15.4375,,,,1.0
15.458333333333334,,,,1.0
15.479166666666666,,,,1.0
15.5,,,,1.0
15.520833333333334,,,,1.0
15.541666666666666,,,,1.0
15.5625,,,,1.0
15.583333333333334,,,,1.0
15.604166666666666,,,,1.0
15.625,,,,1.0
15.645833333333334,,,,1.0
15.666666666666666,,,,1.0
15.6875,,,,1.0
15.708333333333334,,,,1.0
15.729166666666666,,,,1.0
15.75,,,,1.0
15.770833333333334,,,,1.0
15.791666666666666,,,,1.0
15.8125,,,,1.0
15.833333333333334,,,,1.0
15.854166666666666,,,,1.0
15.875,,,,1.0
15.895833333333334,,,,1.0
15.916666666666666,,,,1.0
15.9375,,,,1.0
15.958333333333334,,,,1.0
15.979166666666666,,,,1.0
16.0,,,,1.0
16.020833333333332,,,,1.0
16.041666666666668,,,,1.0
16.0625,,,,1.0
16.083333333333332,,,,1.0
16.104166666666668,,,,1.0
16.125,,,,1.0
16.145833333333332,,,,1.0
16.166666666666668,,,,1.0
16.1875,,,,1.0
16.208333333333332,,,,1.0
16.229166666666668,,,,1.0
16.25,,,,1.0
16.270833333333332,,,,1.0
16.291666666666668,,,,1.0
16.3125,,,,1.0
16.333333333333332,,,,1.0
16.354166666666668,,,,1.0
16.375,,,,1.0
16.395833333333332,,,,1.0
16.416666666666668,,,,1.0
16.4375,,,,1.0
16.458333333333332,,,,1.0
16.479166666666668,,,,1.0
16.5,,,,1.0
16.520833333333332,,,,1.0
16.541666666666668,,,,1.0
16.5625,,,,1.0
16.583333333333332,,,,1.0
16.604166666666668,,,,1.0
16.625,,,,1.0
16.645833333333332,,,,1.0
16.666666666666668,,,,1.0
16.6875,,,,1.0
16.708333333333332,,,,1.0
16.729166666666668,,,,1.0
16.75,,,,1.0
16.770833333333332,,,,1.0
16.791666666666668,,,,1.0
16.8125,,,,1.0
16.833333333333332,,,,1.0
16.854166666666668,,,,1.0
16.875,,,,1.0
16.895833333333332,,,,1.0
16.916666666666668,,,,1.0
16.9375,,,,1.0
16.958333333333332,,,,1.0
16.979166666666668,,,,1.0
17.0,,,,1.0
17.020833333333332,,,,1.0
17.041666666666668,,,,1.0
17.0625,,,,1.0
17.083333333333332,,,,1.0
17.104166666666668,,,,1.0
17.125,,,,1.0
17.145833333333332,,,,1.0
17.166666666666668,,,,1.0
17.1875,,,,1.0
17.208333333333332,,,,1.0
17.229166666666668,,,,1.0
17.25,,,,1.0
17.270833333333332,,,,1.0
17.291666666666668,,,,1.0
17.3125,,,,1.0
17.333333333333332,,,,1.0
17.354166666666668,,,,1.0
17.375,,,,1.0
17.395833333333332,,,,1.0
17.416666666666668,,,,1.0
17.4375,,,,1.0
17.458333333333332,,,,1.0
17.479166666666668,,,,1.0
17.5,,,,1.0
17.520833333333332,,,,1.0
17.541666666666668,,,,1.0
17.5625,,,,1.0
17.583333333333332,,,,1.0
17.604166666666668,,,,1.0
17.625,,,,1.0
17.645833333333332,,,,1.0
17.666666666666668,,,,1.0
17.6875,,,,1.0
17.708333333333332,,,,1.0
17.729166666666668,,,,1.0
17.75,,,,1.0
17.770833333333332,,,,1.0
17.791666666666668,,,,1.0
17.8125,,,,1.0
17.833333333333332,,,,1.0
17.854166666666668,,,,1.0
17.875,,,,1.0
17.895833333333332,,,,1.0
17.916666666666668,,,,1.0
17.9375,,,,1.0
17.958333333333332,,,,1.0
17.979166666666668,,,,1.0
18.0,comm_degrade,,,0.35
18.020833333333332,comm_degrade,,,0.35
18.041666666666668,comm_degrade,,,0.35
18.0625,comm_degrade,,,0.35
18.083333333333332,comm_degrade,,,0.35
18.104166666666668,comm_degrade,,,0.35
18.125,comm_degrade,,,0.35
18.145833333333332,comm_degrade,,,0.35
18.166666666666668,comm_degrade,,,0.35
18.1875,comm_degrade,,,0.35
18.208333333333332,comm_degrade,,,0.35
18.229166666666668,comm_degrade,,,0.35
18.25,comm_degrade,,,0.35
18.270833333333332,comm_degrade,,,0.35
18.291666666666668,comm_degrade,,,0.35
18.3125,comm_degrade,,,0.35
18.333333333333332,comm_degrade,,,0.35
18.354166666666668,comm_degrade,,,0.35
18.375,comm_degrade,,,0.35
18.395833333333332,comm_degrade,,,0.35
18.416666666666668,comm_degrade,,,0.35
18.4375,comm_degrade,,,0.35
18.458333333333332,comm_degrade,,,0.35
18.479166666666668,comm_degrade,,,0.35
18.5,comm_degrade,,,0.35
18.520833333333332,comm_degrade,,,0.35
18.541666666666668,comm_degrade,,,0.35
18.5625,comm_degrade,,,0.35
18.583333333333332,comm_degrade,,,0.35
18.604166666666668,comm_degrade,,,0.35
18.625,comm_degrade,,,0.35
18.645833333333332,comm_degrade,,,0.35
18.666666666666668,comm_degrade,,,0.35
18.6875,comm_degrade,,,0.35
18.708333333333332,comm_degrade,,,0.35
18.729166666666668,comm_degrade,,,0.35
18.75,comm_degrade,,,0.35
18.770833333333332,comm_degrade,,,0.35
18.791666666666668,comm_degrade,,,0.35
18.8125,comm_degrade,,,0.35
18.833333333333332,comm_degrade,,,0.35
18.854166666666668,comm_degrade,,,0.35
18.875,comm_degrade,,,0.35
18.895833333333332,comm_degrade,,,0.35
18.916666666666668,comm_degrade,,,0.35
18.9375,comm_degrade,,,0.35
18.958333333333332,comm_degrade,,,0.35
18.979166666666668,comm_degrade,,,0.35
19.0,comm_degrade,,,0.35
19.020833333333332,comm_degrade,,,0.35
19.041666666666668,comm_degrade,,,0.35
19.0625,comm_degrade,,,0.35
19.083333333333332,comm_degrade,,,0.35
19.104166666666668,comm_degrade,,,0.35
19.125,comm_degrade,,,0.35
19.145833333333332,comm_degrade,,,0.35
19.166666666666668,comm_degrade,,,0.35
19.1875,comm_degrade,,,0.35
19.208333333333332,comm_degrade,,,0.35
19.229166666666668,comm_degrade,,,0.35
19.25,comm_degrade,,,0.35
19.270833333333332,comm_degrade,,,0.35
19.291666666666668,comm_degrade,,,0.35
19.3125,comm_degrade,,,0.35
19.333333333333332,comm_degrade,,,0.35
19.354166666666668,comm_degrade,,,0.35
19.375,comm_degrade,,,0.35
19.395833333333332,comm_degrade,,,0.35
19.416666666666668,comm_degrade,,,0.35
19.4375,comm_degrade,,,0.35
19.458333333333332,comm_degrade,,,0.35
19.479166666666668,comm_degrade,,,0.35
19.5,comm_degrade,,,0.35
19.520833333333332,comm_degrade,,,0.35
19.541666666666668,comm_degrade,,,0.35
19.5625,comm_degrade,,,0.35
19.583333333333332,comm_degrade,,,0.35
19.604166666666668,comm_degrade,,,0.35
19.625,comm_degrade,,,0.35
19.645833333333332,comm_degrade,,,0.35
19.666666666666668,comm_degrade,,,0.35
19.6875,comm_degrade,,,0.35
19.708333333333332,comm_degrade,,,0.35
19.729166666666668,comm_degrade,,,0.35
19.75,comm_degrade,,,0.35
19.770833333333332,comm_degrade,,,0.35
19.791666666666668,comm_degrade,,,0.35
19.8125,comm_degrade,,,0.35
19.833333333333332,comm_degrade,,,0.35
19.854166666666668,comm_degrade,,,0.35
19.875,comm_degrade,,,0.35
19.895833333333332,comm_degrade,,,0.35
19.916666666666668,comm_degrade,,,0.35
19.9375,comm_degrade,,,0.35
19.958333333333332,comm_degrade,,,0.35
19.979166666666668,comm_degrade,,,0.35
20.0,comm_degrade,,,0.35
20.020833333333332,comm_degrade,,,0.35
20.041666666666668,comm_degrade,,,0.35
20.0625,comm_degrade,,,0.35
20.083333333333332,comm_degrade,,,0.35
20.104166666666668,comm_degrade,,,0.35
20.125,comm_degrade,,,0.35
20.145833333333332,comm_degrade,,,0.35
20.166666666666668,comm_degrade,,,0.35
20.1875,comm_degrade,,,0.35
20.208333333333332,comm_degrade,,,0.35
20.229166666666668,comm_degrade,,,0.35
20.25,comm_degrade,,,0.35
20.270833333333332,comm_degrade,,,0.35
20.291666666666668,comm_degrade,,,0.35
20.3125,comm_degrade,,,0.35
20.333333333333332,comm_degrade,,,0.35
20.354166666666668,comm_degrade,,,0.35
20.375,comm_degrade,,,0.35
20.395833333333332,comm_degrade,,,0.35
20.416666666666668,comm_degrade,,,0.35
20.4375,comm_degrade,,,0.35
20.458333333333332,comm_degrade,,,0.35
20.479166666666668,comm_degrade,,,0.35
20.5,comm_degrade,,,0.35
20.520833333333332,comm_degrade,,,0.35
20.541666666666668,comm_degrade,,,0.35
20.5625,comm_degrade,,,0.35
20.583333333333332,comm_degrade,,,0.35
20.604166666666668,comm_degrade,,,0.35
20.625,comm_degrade,,,0.35
20.645833333333332,comm_degrade,,,0.35
20.666666666666668,comm_degrade,,,0.35
20.6875,comm_degrade,,,0.35
20.708333333333332,comm_degrade,,,0.35
20.729166666666668,comm_degrade,,,0.35
20.75,comm_degrade,,,0.35
20.770833333333332,comm_degrade,,,0.35
20.791666666666668,comm_degrade,,,0.35
20.8125,comm_degrade,,,0.35
20.833333333333332,comm_degrade,,,0.35
20.854166666666668,comm_degrade,,,0.35
20.875,comm_degrade,,,0.35
20.895833333333332,comm_degrade,,,0.35
20.916666666666668,comm_degrade,,,0.35
20.9375,comm_degrade,,,0.35
20.958333333333332,comm_degrade,,,0.35
20.979166666666668,comm_degrade,,,0.35
21.0,comm_degrade,,,0.35
21.020833333333332,comm_degrade,,,0.35
21.041666666666668,comm_degrade,,,0.35
21.0625,comm_degrade,,,0.35
21.083333333333332,comm_degrade,,,0.35
21.104166666666668,comm_degrade,,,0.35
21.125,comm_degrade,,,0.35
21.145833333333332,comm_degrade,,,0.35
21.166666666666668,comm_degrade,,,0.35
21.1875,comm_degrade,,,0.35
21.208333333333332,comm_degrade,,,0.35
21.229166666666668,comm_degrade,,,0.35
21.25,comm_degrade,,,0.35
21.270833333333332,comm_degrade,,,0.35
21.291666666666668,comm_degrade,,,0.35
21.3125,comm_degrade,,,0.35
21.333333333333332,comm_degrade,,,0.35
21.354166666666668,comm_degrade,,,0.35
21.375,comm_degrade,,,0.35
21.395833333333332,comm_degrade,,,0.35
21.416666666666668,comm_degrade,,,0.35
21.4375,comm_degrade,,,0.35
21.458333333333332,comm_degrade,,,0.35
21.479166666666668,comm_degrade,,,0.35
21.5,comm_degrade,,,0.35
21.520833333333332,comm_degrade,,,0.35
21.541666666666668,comm_degrade,,,0.35
21.5625,comm_degrade,,,0.35
21.583333333333332,comm_degrade,,,0.35
21.604166666666668,comm_degrade,,,0.35
21.625,comm_degrade,,,0.35
21.645833333333332,comm_degrade,,,0.35
21.666666666666668,comm_degrade,,,0.35
21.6875,comm_degrade,,,0.35
21.708333333333332,comm_degrade,,,0.35
21.729166666666668,comm_degrade,,,0.35
21.75,comm_degrade,,,0.35
21.770833333333332,comm_degrade,,,0.35
21.791666666666668,comm_degrade,,,0.35
21.8125,comm_degrade,,,0.35
21.833333333333332,comm_degrade,,,0.35
21.854166666666668,comm_degrade,,,0.35
21.875,comm_degrade,,,0.35
21.895833333333332,comm_degrade,,,0.35
21.916666666666668,comm_degrade,,,0.35
21.9375,comm_degrade,,,0.35
21.958333333333332,comm_degrade,,,0.35
21.979166666666668,comm_degrade,,,0.35
22.0,comm_degrade,,,0.35
22.020833333333332,comm_degrade,,,0.35
22.041666666666668,comm_degrade,,,0.35
22.0625,comm_degrade,,,0.35
22.083333333333332,comm_degrade,,,0.35
22.104166666666668,comm_degrade,,,0.35
22.125,comm_degrade,,,0.35
22.145833333333332,comm_degrade,,,0.35
22.166666666666668,comm_degrade,,,0.35
22.1875,comm_degrade,,,0.35
22.208333333333332,comm_degrade,,,0.35
22.229166666666668,comm_degrade,,,0.35
22.25,comm_degrade,,,0.35
22.270833333333332,comm_degrade,,,0.35
22.291666666666668,comm_degrade,,,0.35
22.3125,comm_degrade,,,0.35
22.333333333333332,comm_degrade,,,0.35
22.354166666666668,comm_degrade,,,0.35
22.375,comm_degrade,,,0.35
22.395833333333332,comm_degrade,,,0.35
22.416666666666668,comm_degrade,,,0.35
22.4375,comm_degrade,,,0.35
22.458333333333332,comm_degrade,,,0.35
22.479166666666668,comm_degrade,,,0.35
22.5,comm_degrade,,,0.35
22.520833333333332,comm_degrade,,,0.35
22.541666666666668,comm_degrade,,,0.35
22.5625,comm_degrade,,,0.35
22.583333333333332,comm_degrade,,,0.35
22.604166666666668,comm_degrade,,,0.35
22.625,comm_degrade,,,0.35
22.645833333333332,comm_degrade,,,0.35
22.666666666666668,comm_degrade,,,0.35
22.6875,comm_degrade,,,0.35
22.708333333333332,comm_degrade,,,0.35
22.729166666666668,comm_degrade,,,0.35
22.75,comm_degrade,,,0.35
22.770833333333332,comm_degrade,,,0.35
22.791666666666668,comm_degrade,,,0.35
22.8125,comm_degrade,,,0.35
22.833333333333332,comm_degrade,,,0.35
22.854166666666668,comm_degrade,,,0.35
22.875,comm_degrade,,,0.35
22.895833333333332,comm_degrade,,,0.35
22.916666666666668,comm_degrade,,,0.35
22.9375,comm_degrade,,,0.35
